ID,Country,VFN,Mp,Mh,Man,MMS,Tan,T,Va,Ve,Mk,Cn,Ct,Cr,r,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),IT,Ernedc (g/km),Erwltp (g/km),De,Vf,Status,year,Date of registration,Fuel consumption ,Electric range (km)
53337129,PL,IP-0015-JF1-1,MAZDA-SUBARU-SUZUKI-TOYOTA,SUBARU,SUBARU CORPORATION,,E13*2007/46*1998*00,S5,SKE,C3L,SUBARU,FORESTER,M1,M1,1,1735.0,1851.0,,185.0,2670.0,1565.0,1570.0,PETROL,M,1995.0,110.0,,,,,,,P,2021,2021-03-30,8.1,
50204765,DE,IP-01-JMB-2018-0001,RENAULT-NISSAN-MITSUBISHI,MITSUBISHI MOTORS CORPORATION,MITSUBISHI MOTORS CORPORATION,,E1*2001/116*0406*33,CW0,GGP21,AVEJRRC5DAAA,MITSUBISHI,MITSUBISHI OUTLANDER,M1,M1,1,1965.0,2117.0,40.0,46.0,2670.0,1540.0,1540.0,PETROL/ELECTRIC,P,2360.0,99.0,169.0,,,,,,P,2021,2021-04-19,,54.0
51510111,DE,IP-MQB37WZ_B0_0904-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E1*2007/46*2014*10,CD,ACDGEAX0,FD6FD6DD001P4BISON1ML1CVR2B00,"VOLKSWAGEN, VW",GOLF GTE,M1,M1,1,1624.0,1729.0,34.0,26.0,2630.0,1506.0,1533.0,PETROL/ELECTRIC,P,1395.0,110.0,147.0,,,,,,P,2021,2021-01-12,,70.0
46369635,IT,IP-YHT____MB6_5123-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*13,U,B,YHTK-J2B500,PEUGEOT,208,M1,M1,1,1165.0,1276.0,,106.0,2540.0,,,DIESEL,M,1499.0,75.0,,E2  28 29,,1.9,,,P,2021,2021-04-26,3.3,
50323428,DE,IP-08_BAY_0080_00-W0V-1,STELLANTIS,OPEL AUTOMOBILE,OPEL AUTOMOBILE GMBH,,E4*2007/46*0996*22,B-K,CA076DB12,BW1BAYJUDA5,OPEL,ASTRA+,M1,M1,1,1371.0,1479.0,,114.0,2662.0,1548.0,1565.0,DIESEL,M,1496.0,77.0,,E4  28,,0.9,,,P,2021,2021-01-11,4.4,
54534036,FR,IP-JLA1MUP001A_000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E6*2018/858*00003*04,RJL,LH2,MU4UA2210000,RENAULT,ARKANA E-TECH,M1,M1,1,1510.0,1612.0,,112.0,2720.0,1562.0,1584.0,PETROL,H,1598.0,69.0,,e2 37,,0.9,,,P,2021,2021-09-23,5.0,
46645025,IT,IP-YHT____MB6_611D-W0V-0,STELLANTIS,OPEL AUTOMOBILE,OPEL AUTOMOBILE GMBH,,E2*2007/46*0622*10,E,C,YHT2-A2C300,OPEL,COMBO LIFE,M1,M1,1,1505.0,1682.0,,137.0,2785.0,,,DIESEL,M,1499.0,75.0,,,,0.7,,,P,2021,2021-05-28,4.1,
56502230,BE,IP-110001-TMA-1,HYUNDAI,HYUNDAI CZECH,HYUNDAI MOTOR MANUFACTURING CZECH SRO,,E5*2007/46*1076*03,TLE,F5P11,M611Z1,HYUNDAI,Hyundai TUCSON ix35,M1,M1,1,1489.0,1588.0,,179.0,2670.0,1620.0,1631.0,PETROL,M,1591.0,97.0,,,,,,,P,2021,2021-04-13,6.6,
50581024,DE,IP-MQB27ZZ_A1_0535-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2007/46*1892*17,GB,SDPCAF1,FD7FD7CW002RT21C184BIAEM1AB0,AUDI,A1 SPORTBACK,M1,M1,1,1245.0,1351.0,,142.0,2550.0,1490.0,1511.0,PETROL,M,1498.0,110.0,,E13 28 29,,2.1,,,P,2021,2021-11-12,6.3,
50329120,DE,IP-5GB____EAT84550-W0V-0,STELLANTIS,OPEL AUTOMOBILE,OPEL AUTOMOBILE GMBH,,E2*2007/46*0597*16,Z,4,5GBS-C1J000,OPEL,GRANDLAND X,M1,M1,1,1875.0,2049.0,34.0,31.0,2675.0,1579.0,1587.0,PETROL/ELECTRIC,P,1598.0,147.0,155.0,,,,,,P,2021,2021-02-11,,63.0
61212705,CZ,IP-JDA1ADDTL8A_001-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2001/116*0323*62,SR,DHD4,AD6UA1X0M0B0,DACIA,DUSTER,M1,M1,1,1518.0,1628.0,,144.0,2673.0,1563.0,1580.0,DIESEL,M,1461.0,84.0,,e2 29,,,,,P,2021,2021-07-12,5.5,
266162,ES,IP-050665-NLH-1,HYUNDAI,HYUNDAI ASSAN,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,,e5*2007/46*0121*00,BC3,B5P71,D71CZ1,HYUNDAI,I20,M1,M1,1,1190.0,,,117.0,2580.0,1545.0,1549.0,PETROL,H,998.0,73.0,,,,,,,P,2021,2021-10-15,5.2,
51929137,DE,IP-0000659-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1678*11,FML2,21DH,IHW40000,MINI,ONE,M1,M1,1,1230.0,1314.0,,124.0,2495.0,1501.0,1501.0,PETROL,M,1499.0,75.0,,E24 28 29,,2.1,,,P,2021,2021-04-23,5.4,
61272090,CZ,IP-050629-TMA-1,HYUNDAI,HYUNDAI CZECH,HYUNDAI MOTOR MANUFACTURING CZECH SRO,,E5*2007/46*1075*09,PDE,F5P91,D71AZ11,HYUNDAI,i 30,M1,M1,1,1442.0,,,126.0,2650.0,1559.0,1567.0,PETROL,M,1482.0,117.0,,,,,,,P,2021,2021-11-08,5.5,
57000693,AT,IP-0098-JT1-1,MAZDA-SUBARU-SUZUKI-TOYOTA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,E6*2007/46*0338*02,"AX1T(EU,M)",ZYX11(H),ZYX11L-AHXNBW(1E),TOYOTA,"C-HR 1,8 HYBRID 2WD",M1,M1,1,1495.0,1573.0,,109.0,2640.0,1550.0,1570.0,PETROL,H,1798.0,72.0,,,,,,,P,2021,2021-03-04,,
51192908,DE,IP-MQB37SZ_A0_0471-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E13*2007/46*1845*16,A1,DPCAX0AE2,FD7FD7CW0024BF1CANNLG,"VOLKSWAGEN, VW",T-ROC,M1,M1,1,1540.0,1646.0,,160.0,2630.0,1538.0,1539.0,PETROL,M,1498.0,110.0,,,,,,,P,2021,2021-04-29,,
742823,ES,IP-F16A1RNP6DAL_00-JN1-1,RENAULT-NISSAN-MITSUBISHI,NISSAN,NISSAN INTERNATIONAL SA,,E9*2007/46*6697*04,F16,A,A14,NISSAN,JUKE,M1,M1,1,1286.0,,119.0,145.0,2636.0,1560.0,1552.0,PETROL,M,999.0,84.0,,,,,,,P,2021,2021-05-19,6.4,
51230268,DE,IP-MQB37SZ_A3_0567-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E13*2007/46*1845*19,A1,DPCAX0AC4,FD7FD7CW0024BI1AANN00,"VOLKSWAGEN, VW",T-ROC,M1,M1,1,1354.0,1479.0,,147.0,2590.0,1530.0,1536.0,PETROL,M,1498.0,110.0,,,,,,,P,2021,2021-07-28,6.5,
52403711,DE,IP-0500717-U5Y-1,KIA,KIA SLOVAKIA,KIA SLOVAKIA SRO,,E5*2007/46*1081*07,QLE,F5D61,M65141,KIA,SPORTAGE,M1,M1,1,1609.0,1716.0,,149.0,2670.0,1609.0,1620.0,DIESEL,H,1598.0,100.0,,E5 32,,0.9,,,P,2021,2021-06-28,5.7,
47112158,IT,IP-03_MP_0253-ZFA-1,STELLANTIS,FIAT GROUP,FCA ITALY SPA,,E3*2007/46*0508*12,MP,JHMFF,MN1AADE,JEEP,COMPASS,M1,M1,1,1615.0,1703.0,,138.0,2636.0,,,DIESEL,M,1598.0,96.0,,,,1.6,,,P,2021,2021-09-30,5.0,
53160478,PL,IP-0144-JT1-1,MAZDA-SUBARU-SUZUKI-TOYOTA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,E6*2007/46*0316*04,ZE1EE(EU M),MZEA11(E),MZEA11L-DEFNBW(1E),TOYOTA,COROLLA,M1,M1,1,1396.0,1431.0,,138.0,2700.0,1537.0,1537.0,PETROL,M,1490.0,92.0,,,,,,,P,2021,2021-08-31,5.6,
56695600,BE,IP-BX72_2019_00007-WF0-1,FORD,FORD WERKE GMBH,FORD WERKE GMBH,,E9*2007/46*3165*04,J2K,B7JB12X,5CFPTNAXMAC,FORD,Puma,M1,M1,1,1280.0,1394.0,,127.0,2588.0,1562.0,1518.0,PETROL,H,999.0,,,,,2.9,,,P,2021,2021-01-28,4.3,
50132081,DE,IP-2021_0423-W1K-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1909*12,F2B,OH8QT2,JZAA050B,MERCEDES-BENZ,GLA 250 E,M1,M1,1,1775.0,1978.0,38.0,32.0,2729.0,1619.0,1627.0,PETROL/ELECTRIC,P,1332.0,118.0,204.0,,,,,,P,2021,2021-11-29,,69.0
56469095,BE,IP-050045-KNA-01,KIA,KIA,KIA CORPORATION,,E5*2007/46*1078*04,JA,F4P71,M53DZ1,KIA,Picanto,M1,M1,1,974.0,1073.0,,110.0,2400.0,1390.0,1402.0,PETROL,M,998.0,,,,,,,,P,2021,2021-06-07,4.2,
55841096,NO,,,VOLVO,VOLVO CAR CORPORATION,,E9*2007/46*3146*13,X,XZED,XZEDVE0?,VOLVO,XC40,M1,M1,1,2188.0,,0.0,0.0,2702.0,1601.0,1608.0,ELECTRIC,E,,150.0,241.0,,,,,,P,2021,2021-12-01,,414.0
37075116,BG,IP-MQB48ZZ_B0_0843-TMB-1,VW-SAIC,SKODA,SKODA AUTO AS,,E8*2007/46*0317*19,3T,ACDTSBX01,NFD7FD7GC0044BISTL1B2B,SKODA,SUPERB,M1,M1,1,1662.0,1790.0,,137.0,2836.0,1578.0,1566.0,DIESEL,M,1968.0,110.0,,e8 29 37,,1.7,,,P,2021,2021-07-23,,
56633981,BE,IP-DGZ____EAT84552-W0V-0,STELLANTIS,OPEL AUTOMOBILE,OPEL AUTOMOBILE GMBH,,E2*2007/46*0597*19,Z,4,DGZS-C1J000,OPEL,GRANDLAND X,M1,M1,1,1810.0,1956.0,35.0,31.0,2675.0,1579.0,1587.0,PETROL/ELECTRIC,P,1598.0,133.0,,,,,,,P,2021,2021-03-26,,65.0
46989803,IT,IP-MQB37SZ_A3_0552-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E13*2007/46*1845*17,A1,DTRDX0AC4,FM6FM6C90124BI1AANN0I,VOLKSWAGEN,T-ROC,M1,M1,1,1414.0,1550.0,,124.0,2590.0,,,DIESEL,M,1968.0,85.0,,E13 29,,1.0,,,P,2021,2021-03-05,4.3,
51651415,DE,IP-5GF____ATN8354A-VF3-0,STELLANTIS,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,,E2*2007/46*0534*18,M,4,5GFU-C1PE00,PEUGEOT,3008,M1,M1,1,1504.0,1628.0,,155.0,2675.0,1601.0,1610.0,PETROL,M,1598.0,133.0,,E2 28 29,,2.2,,,P,2021,2021-09-30,6.8,
431494,ES,,VW-SAIC,AUDI AG,AUDI AG,,E1*2007/46*1552*18,GA,XDPCAF1,FD7FD7CW002RT21C194BIAEM1HA00B0,AUDI,Q2,M1,M1,1,1380.0,,,145.0,2589.0,1557.0,1577.0,PETROL,M,1498.0,110.0,,E13 29,,1.6,,,P,2021,2021-05-27,6.4,
51483715,DE,IP-MQB37WZ_A0_0598-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E1*2007/46*2014*10,CD,ACDNFGX1,AD7AD7GC001V4BITMR2ML1CVR2AI0,"VOLKSWAGEN, VW",GOLF,M1,M1,1,1551.0,1700.0,,180.0,2628.0,1514.0,1539.0,PETROL,M,1984.0,235.0,,E1 29,,1.1,,,P,2021,2021-04-27,8.0,
50289914,DE,IP-YHS____MB6_112D-W0V-0,STELLANTIS,OPEL AUTOMOBILE,OPEL AUTOMOBILE GMBH,,E4*2007/46*1194*13,P7 MONOCAB C,EA075DB12,BF1VAMPG9A5,OPEL,CROSSLAND,M1,M1,1,1280.0,1457.0,,123.0,2604.0,1491.0,1513.0,DIESEL,M,1499.0,81.0,,E4 29 28 ,,1.9,,,P,2021,2021-06-15,4.7,
57486876,NL,IP-MQB37SZ_A3_0567-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E13*2007/46*1845*17,A1,DPCAX0AC4,FD7FD7CW0024BI1AANN00,VOLKSWAGEN,T-ROC,M1,M1,1,1354.0,1477.0,,147.0,2590.0,1540.0,1530.0,PETROL,M,1498.0,110.0,,,,,,,P,2021,,,
52340190,DE,IP-050054-KNA-01,KIA,KIA,KIA CORPORATION,,E5*2007/46*1078*05,JA,F5PB1,M55DZ1,KIA,PICANTO,M1,M1,1,983.0,1109.0,,118.0,2400.0,1390.0,1402.0,PETROL,M,1197.0,62.0,,E5 29,,1.0,,,P,2021,2021-12-08,5.2,
54000939,FR,IP-0074-JT1-1,MAZDA-SUBARU-SUZUKI-TOYOTA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,E6*2007/46*0318*04,"ZE1HE(EU,M)",MZEH12(W),MZEH12L-DWXNBW(7E),TOYOTA,COROLLA,M1,M1,1,1445.0,1639.0,,112.0,2700.0,1530.0,1530.0,PETROL,H,1987.0,112.0,,e6 28,,0.8,,,P,2021,2021-01-27,4.9,
805708,ES,,STELLANTIS,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,,E4*2007/46*1241*14,2,R,HNPM-R1F500,CITROEN,C3,M1,M1,1,1254.0,,,133.0,2604.0,1513.0,1491.0,PETROL,M,1199.0,81.0,,E2 29 37,,2.1,,,P,2021,2021-09-29,,
51161899,DE,IP-MQB37AS_A2_0813-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E1*2001/116*0450*56,5N,ACDPCAX0,FD7FD7GC008N5N2TVR24BI1BSA0M1IS,"VOLKSWAGEN, VW",TIGUAN,M1,M1,1,1541.0,1678.0,,163.0,2678.0,1569.0,1579.0,PETROL,M,1498.0,110.0,,E1 29,,1.1,,,P,2021,2021-05-04,7.2,
40770666,DK,,STELLANTIS,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,,E6*2007/46*0350*03,P,S,CFB7-H1B000,PEUGEOT,108,M1,M1,1,915.0,1016.0,85.0,111.0,2340.0,1430.0,1420.0,PETROL,M,998.0,53.0,,,,,,,P,2021,,,
45494730,FI,IP-091889-U5Y-1,KIA,KIA SLOVAKIA,KIA SLOVAKIA SRO,,E4*2007/46*1299*14,CD,F5P11,M61A11,KIA,CEED,M1,M1,1,1335.0,1446.0,,125.0,2650.0,1573.0,1581.0,PETROL,M,998.0,73.0,,e9 29,,1.4,,,P,2021,2021-11-18,,
51649633,DE,IP-5GB____EAT84550-VF3-0,STELLANTIS,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,,E2*2007/46*0534*16,M,4,5GBU-C1J000,PEUGEOT,3008,M1,M1,1,1915.0,2060.0,34.0,31.0,2675.0,1601.0,1610.0,PETROL/ELECTRIC,P,1598.0,147.0,156.0,,,,,,P,2021,2021-06-28,,67.0
56015026,GR,IP-0136-JT1-1,MAZDA-SUBARU-SUZUKI-TOYOTA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,E6*2007/46*0338*03,"AX1T(EU,M)",ZYX11(H),ZYX11L-AHXKBW(1F),TOYOTA,TOYOTA C-HR,M1,M1,1,1495.0,1570.0,,111.0,2640.0,1540.0,1560.0,PETROL,H,1798.0,72.0,,e6 28,,0.9,,,P,2021,2021-03-09,,
50732449,DE,IP-MQB37WZ_A0_0862-VSS-1,VW-SAIC,SEAT,SEAT SA,,E9*2007/46*4008*05,KM,CXDNFBX1,AD7CAD7GC0064BI1CAC,CUPRA,FORMENTOR,M1,M1,1,1644.0,1776.0,,193.0,2679.0,1559.0,1585.0,PETROL,M,1984.0,228.0,,E9 28 29,,1.9,,,P,2021,2021-06-08,8.6,
50780250,DE,IP-MQB27SZ_B0_0546-TMB-1,VW-SAIC,SKODA,SKODA AUTO AS,,E8*2007/46*0349*10,NW,ABCDPCAX0,NFD7FD7CW0024BISTNH4M1B2B,SKODA,KAMIQ,M1,M1,1,1277.0,1441.0,,141.0,2639.0,1506.0,1521.0,PETROL,M,1498.0,110.0,,E8  28 29,,1.9,,,P,2021,2021-01-27,6.2,
47043820,IT,IP-MQB37SZ_A3_0550-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E13*2007/46*1845*17,A1,DLAAX0AC4,FM6FM6AJ0254BI1AANN0I,VOLKSWAGEN,T-ROC,M1,M1,1,1294.0,1425.0,,138.0,2590.0,,,PETROL,M,999.0,81.0,,E13 29,,1.1,,,P,2021,2021-07-21,5.2,
57078260,AT,IP-PQ12ZZZ_A2_0503-WVW-1,VW-SAIC,SEAT,SEAT SA,,E13*2007/46*1168*23,AA,ABEBMA,FA1FA1CZ0020GAVR0N1ESE1B16O,SEAT,MII,M1,M1,1,1235.0,1326.0,0.0,0.0,2417.0,1412.0,1408.0,ELECTRIC,E,,61.0,149.0,,,,,,P,2021,2021-06-23,,251.0
56410478,BE,IP-MLB58_Z_A0_0695-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2007/46*1801*28,F2,ADTPBF1,FD7FD7CK001031A18S54BIAEM1H46FSD1,AUDI,A6 Avant,M1,M1,1,1780.0,1956.0,,144.0,2932.0,,,DIESEL,H,1968.0,120.0,,,,,,,P,2021,2021-05-04,4.6,
50040648,DE,IP-2020_2403-W1K-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0501*51,212,U014T0,CZAA15EA,MERCEDES-BENZ,E 220 D,M1,M1,1,1750.0,1889.0,,148.0,2939.0,1607.0,1613.0,DIESEL,M,1950.0,143.0,,E1 29,,1.0,,,P,2021,2021-12-13,5.6,
53888675,FR,IP-041177-KMH-1,HYUNDAI,HYUNDAI,HYUNDAI MOTOR COMPANY,,E4*2007/46*1259*10,OS,F5P31,D61CY1,HYUNDAI,KONA,M1,M1,1,1451.0,1570.0,,114.0,2600.0,1565.0,1577.0,PETROL,H,1580.0,77.0,,,,,,,P,2021,2021-10-27,5.0,
54678755,FR,IP-YHZ____ML6_3125-VF7-0,STELLANTIS,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,,E2*2007/46*0356*29,3,AYHZ,2/J4S,CITROEN,C4 SPACETOURER,M1,M1,1,1502.0,1673.0,,129.0,2840.0,1587.0,1590.0,DIESEL,M,1499.0,96.0,,e2 29,,0.7,,,P,2021,2021-09-29,4.9,
46890744,IT,IP-MQB37SZ_A3_0550-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E13*2007/46*1845*20,A1,DLAAX0AC4,FM6FM6AJ0254BI1AANNI0,VOLKSWAGEN,T-ROC,M1,M1,1,1293.0,1423.0,,137.0,2590.0,,,PETROL,M,999.0,81.0,,E13 29,,1.1,,,P,2021,2021-10-18,5.2,
40666345,DK,,VW-SAIC,SKODA,SKODA AUTO AS,,E8*2007/46*0355*10,NX,ACDFYAX0,NFD7FD7CW0024BIVL0D1A0A,Skoda,OCTAVIA,M1,M1,1,1597.0,1504.0,109.0,123.0,2667.0,1535.0,1531.0,PETROL,H,1498.0,110.0,,,,,,,P,2021,,,
50905184,DE,IP-MQB37WZ_A0_0808-TMB-1,VW-SAIC,SKODA,SKODA AUTO AS,,E8*2007/46*0355*09,NX,ACDTUAX1,RAD7AD7GC0054BIML5N1B0A,SKODA,OCTAVIA RS,M1,M1,1,1614.0,1754.0,,148.0,2677.0,1531.0,1535.0,DIESEL,M,1968.0,147.0,,,,,,,P,2021,2021-12-06,5.6,
45247998,SE,IP-041225-U5Y-1,KIA,KIA SLOVAKIA,KIA SLOVAKIA SRO,,E4*2007/46*1299*12,CD,F5P61,D61LZ2,KIA,CEED,M1,M1,1,1614.0,1750.0,33.0,33.0,2650.0,1559.0,1567.0,PETROL/ELECTRIC,P,1580.0,77.0,47.0,,,,,,P,2021,,,57.0
505496,ES,IP-0000662-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1678*12,FML2,31DH,IAW40000,MINI,COOPER,M1,M1,1,1250.0,,,129.0,2495.0,1503.0,1503.0,PETROL,M,1499.0,100.0,,E24 28 29,,2.1,,,P,2021,2021-11-23,,
54889616,FR,IP-YHY____MB6_1125-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*11,U,B,YHYJ-J2B200,PEUGEOT,208,M1,M1,1,1165.0,1294.0,,108.0,2540.0,1500.0,1500.0,DIESEL,M,1499.0,75.0,,,,,,,P,2021,2021-05-31,4.1,
51022337,DE,IP-0136-JT1-1,MAZDA-SUBARU-SUZUKI-TOYOTA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,E6*2007/46*0338*04,"AX1T(EU,M)",ZYX11(H),ZYX11L-AHXKBW(1G),TOYOTA,TOYOTA C-HR,M1,M1,1,1495.0,1577.0,,111.0,2640.0,1540.0,1560.0,PETROL,H,1798.0,72.0,,E6 28,,0.9,,,P,2021,2021-10-28,4.9,
46810429,IT,IP-MQB27SZ_A3_0537-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E13*2007/46*1985*07,C1,DLACACX05,FM5FM5DF0094BI1AA0G,VOLKSWAGEN,T-CROSS,M1,M1,1,1267.0,1397.0,,132.0,2551.0,,,PETROL,M,999.0,70.0,,,,,,,P,2021,2021-01-29,4.8,
56199537,IE,IP-2019_536BWF-YV1-1,,VOLVO,VOLVO CAR CORPORATION,,E9*2007/46*3146*09,X,XZBW,XZBWVF0?,VOLVO,XC40,M1,M1,1,1812.0,1916.0,41.0,47.0,2702.0,1601.0,1626.0,PETROL/ELECTRIC,P,1477.0,95.0,,,,,,,P,2021,2021-06-29,1.8,45.0
54697773,FR,IP-YHT____MB6_112E-VF7-0,STELLANTIS,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,,E2*2007/46*0003*64,S,WYHT,U/BAXS,CITROEN,C3,M1,M1,1,1165.0,1266.0,,111.0,2539.0,1483.0,1480.0,DIESEL,M,1499.0,75.0,,e2 28 29,,1.8,,,P,2021,2021-02-25,4.2,
51846391,DE,IP-0000619-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*2020*05,G6X,CY81,IAA509BA,BMW,X6 M50I,M1G,M1G,1,2315.0,2540.0,,263.0,2975.0,1684.0,1689.0,PETROL,M,4395.0,390.0,,E24 29,,1.1,,,P,2021,2021-07-29,11.5,
50482368,DE,IP-HNS____MB6_5420-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*15,U,S,HNSK-41B500,OPEL,MOKKA,M1,M1,1,1275.0,1367.0,,124.0,2557.0,1540.0,1540.0,PETROL,M,1199.0,96.0,,E2 28 29,,2.1,,,P,2021,2021-08-27,5.5,
51892235,DE,IP-0000124-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1824*10,F2X,YN51,IAW500B0,BMW,X2 XDRIVE 25D,M1,M1,1,1695.0,1822.0,,151.0,2670.0,1562.0,1563.0,DIESEL,M,1995.0,170.0,,E24 29,,1.2,,,P,2021,2021-01-18,5.8,
46830898,IT,IP-BX72_2020_00005-WF0-1,FORD,FORD WERKE GMBH,FORD WERKE GMBH,,E9*2007/46*3165*08,J2K,B7JB12X,5CFPTNAQSAC,FORD,PUMA,M1,M1,1,1318.0,,,122.0,2588.0,,,PETROL,H,999.0,92.0,,,,,,,P,2021,2021-12-09,,
54516909,FR,IP-JLA1N0PDW5A_000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E6*2018/858*00003*03,RJL,LH2,N0BUA2110000,RENAULT,ARKANA,M1,M1,1,1411.0,1514.0,,133.0,2720.0,1562.0,1584.0,PETROL,H,1332.0,103.0,,e2 33 37,,2.1,,,P,2021,2021-09-07,5.9,
51258058,DE,IP-MQB27SZ_A3_0549-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E13*2007/46*1985*07,C1,DLAAACX05,FD7FD7CW0094BI1CA0G,"VOLKSWAGEN, VW",T-CROSS,M1,M1,1,1298.0,1414.0,,149.0,2551.0,1508.0,1526.0,PETROL,M,999.0,81.0,,,,,,,P,2021,2021-01-07,,
56543537,BE,IP-MLB49ZZ_B0_5032-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2001/116*0430*63,B8,A2DEZEF1,FD7FD7CK006RT021E18S54BFBEM1,AUDI,A4 Avant,M1,M1,1,1615.0,1810.0,,148.0,2826.0,,,DIESEL,H,1968.0,120.0,,,,,,,P,2021,2021-01-19,4.1,
53223809,PL,IP-HNE____MB6D542C-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*13,U,P,HNEK-J1B500,PEUGEOT,208,M1,M1,1,1190.0,1200.0,,111.0,2540.0,1500.0,1500.0,PETROL,M,1199.0,74.0,,,,,,,P,2021,2021-07-05,4.2,
134676,ES,IP-0000439-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*2064*02,F2GC,31AM,IAW5000S,BMW,218D,M1,M1,1,1545.0,,109.0,132.0,2670.0,1589.0,1588.0,DIESEL,M,1995.0,110.0,,,,,,,P,2021,2021-05-12,,
55081496,FR,IP-YHS____MB6_5121-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E9*2007/46*6816*05,B,B,YHSA-A2A400,CITROEN,C4,M1,M1,1,1335.0,1439.0,,113.0,2670.0,1560.0,1560.0,DIESEL,M,1499.0,81.0,,e2 28 29,,1.5,,,P,2021,2021-10-07,4.3,
50514160,DE,IP-10A1MDE051A_000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2007/46*0251*21,AG,0V0Y,MDLEA0800000,RENAULT,ZOE,M1,M1,1,1577.0,1673.0,0.0,0.0,2588.0,1502.0,1503.0,ELECTRIC,E,,51.0,194.0,,,,,,P,2021,2021-11-24,,
45133408,RO,IP-MQB37AS_A2_0814-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E1*2001/116*0450*51,5N,ACDPCAX0,FM6FM6C9011N5N2TVR24BI1ASA0M1,VOLKSWAGEN,TIGUAN,M1,M1,1,1510.0,1643.0,,150.0,2678.0,1579.0,1569.0,PETROL,M,1498.0,110.0,,,,,,,P,2021,,,
54798689,FR,IP-0110-JT1-1,MAZDA-SUBARU-SUZUKI-TOYOTA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,E6*2007/46*0437*01,"XPA1F(EU,M)",MXPH11(H),MXPH11L-BHXNBW(1B),TOYOTA,YARIS,M1,M1,1,1160.0,1294.0,,88.0,2560.0,1530.0,1530.0,PETROL,H,1490.0,68.0,,,,,,,P,2021,2021-09-22,3.9,
